seq,price,qty,side
113630,30,2,S
113631,30,6,S
113632,30,1,S
113633,31,2,B
113634,32,2,B
113635,30,5,S
113636,30,3,S
113637,30,1,S
113638,30,4,S
113639,30,4,S
113640,30,2,S
113641,30,4,S
113642,30,5,S
113643,30,3,S
113644,31,1,B
113645,31,3,B
113646,30,7,S
113647,30,1,S
113648,30,1,S
113649,31,1,B
113650,30,5,S
113651,30,2,S
113652,30,1,S
113653,30,3,S
113654,30,3,S
113655,30,5,S
113656,30,1,S
113657,30,2,S
113658,31,2,B
113659,30,7,S
113660,30,1,S
113661,30,3,S
113662,30,1,S
113663,30,3,S
113664,31,1,B
113665,30,7,S
113666,30,4,S
113667,30,1,S
113668,31,3,B
113669,31,2,B
113670,31,2,B
113671,31,3,B
113672,30,4,S
113673,30,1,S
113674,30,7,S
113675,30,3,S
113676,30,2,S
113677,30,2,S
113678,30,8,S
113679,31,2,B
113680,31,6,B
113681,31,2,B
113682,31,2,B
113683,30,4,S
113684,30,5,S
113685,31,4,B
113686,31,2,B
113687,30,2,S
113688,30,1,S
113689,30,4,S
113690,30,3,S
113691,31,1,B
113692,32,6,B
113693,32,1,B
113694,32,4,B
113695,32,4,B
113696,31,4,S
113697,31,4,S
113698,30,3,S
113699,30,3,S
113700,30,1,S
113701,30,2,S
113702,30,1,S
113703,30,2,S
113704,30,3,S
113705,30,1,S
113706,30,6,S
113707,30,1,S
113708,30,9,S
113709,30,2,S
113710,30,3,S
113711,31,5,B
113712,31,1,S
113713,30,2,S
113714,30,2,S
113715,31,8,B
113716,31,1,B
113717,31,2,B
113718,32,6,B
113719,32,1,B
113720,31,6,S
113721,30,1,S
113722,30,3,S
113723,32,8,B
113724,31,5,B
113725,31,2,S
113726,31,4,B
113727,32,3,B
113728,32,6,B
113729,31,6,B
113730,32,1,B
113731,32,6,B
113732,32,3,B
113733,30,6,S
113734,30,1,S
113735,31,6,B
113736,31,4,S
113737,30,2,S
113738,30,1,S
113739,30,1,S
113740,32,5,B
113741,32,1,B
113742,32,1,B
113743,30,2,S
113744,30,1,S
113745,31,10,B
113746,31,2,B
113747,30,3,S
113748,30,4,S
113749,30,1,S
113750,30,3,S
113751,30,2,S
113752,30,3,S
113753,30,3,S
113754,30,7,S
113755,31,1,B
113756,31,5,B
113757,31,1,B
113758,32,4,B
113759,31,4,S
113760,31,2,S
113761,30,2,S
113762,30,1,S
113763,32,1,B
113764,30,1,S
113765,30,4,S
113766,30,2,S
113767,31,2,B
113768,31,5,S
113769,30,3,S
113770,30,6,S
113771,30,3,S
113772,30,3,S
113773,31,4,B
113774,31,1,B
113775,31,1,B
113776,30,4,S
113777,30,2,S
113778,30,1,S
113779,30,4,S
113780,30,1,S
113781,30,1,S
113782,30,5,S
113783,31,2,B
113784,31,4,B
113785,31,5,B
113786,30,4,S
113787,30,1,S
113788,30,1,S
113789,31,4,B
113790,31,6,B
113791,30,4,S
113792,30,2,S
113793,31,4,B
113794,31,1,B
113795,30,1,S
113796,30,3,S
113797,30,2,S
113798,30,5,S
113799,30,3,S
113800,30,3,S
113801,30,3,S
113802,31,1,B
113803,31,2,B
113804,30,2,S
113805,30,2,S
113806,30,1,S
113807,30,3,S
113808,30,1,S
113809,30,1,S
113810,30,2,S
113811,31,3,B
113812,31,1,B
113813,31,1,B
113814,30,2,S
113815,30,3,S
113816,31,3,B
113817,31,1,B
113818,31,1,B
113819,30,1,S
113820,30,4,S
113821,30,4,S
113822,30,2,S
113823,31,7,B
113824,31,3,B
113825,30,3,S
113826,30,4,S
113827,30,1,S
113828,30,3,S
113829,30,3,S
113830,30,3,S
113831,31,4,B
113832,31,4,B
113833,30,2,S
113834,30,5,S
113835,30,1,S
113836,31,5,B
113837,31,1,B
113838,32,7,B
113839,31,1,S
113840,30,3,S
113841,30,5,S
113842,30,4,S
113843,30,3,S
113844,30,2,S
113845,30,3,S
113846,30,3,S
113847,30,4,S
113848,31,2,B
113849,31,1,B
113850,30,2,S
113851,30,6,S
113852,30,1,S
113853,31,2,B
113854,31,1,B
113855,31,6,B
113856,31,2,S
113857,30,3,S
113858,31,2,S
113859,30,5,S
113860,30,3,S
113861,30,7,S
113862,31,2,B
113863,30,3,S
113864,30,3,S
113865,30,1,S
113866,31,3,B
113867,30,2,S
113868,30,1,S
113869,30,2,S
113870,30,2,S
113871,30,6,S
113872,31,3,B
113873,31,1,B
113874,31,6,B
113875,30,7,S
113876,31,5,S
113877,30,5,S
113878,30,4,S
113879,30,3,S
113880,30,3,S
113881,30,1,S
113882,30,7,S
113883,30,3,S
113884,30,2,S
113885,30,3,S
113886,30,1,S
113887,30,3,S
113888,30,2,S
113889,30,1,S
113890,30,3,S
113891,30,7,S
113892,31,1,B
113893,31,2,B
113894,31,4,S
113895,30,8,S
113896,31,1,B
113897,31,1,B
113898,30,1,S
113899,31,1,B
113900,31,5,B
113901,30,1,S
113902,30,1,S
113903,30,3,S
113904,30,2,S
113905,30,2,S
113906,30,3,S
113907,31,1,B
113908,31,5,B
113909,31,2,B
113910,30,3,S
113911,30,1,S
113912,31,1,B
113913,31,2,B
113914,31,2,B
113915,31,4,B
113916,31,1,B
113917,32,3,B
113918,32,5,B
113919,32,2,B
113920,30,2,S
113921,30,1,S
113922,30,3,S
113923,30,4,S
113924,30,5,S
113925,31,3,B
113926,31,6,B
113927,30,2,S
113928,30,3,S
113929,31,1,B
113930,31,2,B
113931,31,5,B
113932,31,4,B
113933,31,3,B
113934,30,3,S
113935,30,6,S
113936,30,2,S
113937,30,1,S
113938,30,7,S
113939,31,2,B
113940,32,4,B
113941,31,4,B
113942,31,1,S
113943,32,1,B
113944,32,2,B
113945,32,4,B
113946,32,1,B
113947,32,5,B
113948,32,6,B
113949,32,2,B
113950,32,1,B
113951,32,2,B
113952,32,2,B
113953,31,3,S
113954,30,3,S
113955,31,8,B
113956,31,1,B
113957,32,4,B
113958,32,2,B
113959,32,2,B
113960,31,4,S
113961,32,1,B
113962,31,1,S
113963,32,1,B
113964,31,2,S
113965,30,7,S
113966,30,2,S
113967,31,2,B
113968,30,1,S
113969,30,1,S
113970,30,3,S
113971,30,7,S
113972,30,1,S
113973,30,4,S
113974,30,2,S
113975,30,5,S
113976,30,1,S
113977,30,5,S
113978,30,2,S
113979,30,1,S
113980,30,2,S
113981,30,1,S
113982,30,6,S
113983,30,2,S
113984,31,4,B
113985,31,1,B
113986,31,1,B
113987,30,2,S
113988,30,4,S
113989,31,4,B
113990,31,2,B
113991,31,1,B
113992,31,3,S
113993,32,5,B
113994,32,1,B
113995,32,3,B
113996,32,3,B
113997,32,1,B
113998,31,1,S
113999,30,1,S
114000,30,2,S
114001,30,4,S
114002,30,2,S
114003,30,1,S
114004,30,2,S
114005,32,7,B
114006,32,2,B
114007,31,2,S
114008,31,2,S
114009,32,10,B
114010,31,1,S
114011,31,2,S
114012,32,5,B
114013,31,3,S
114014,31,1,S
114015,31,8,S
114016,30,4,S
114017,31,6,B
114018,30,3,S
114019,30,5,S
114020,30,5,S
114021,30,4,S
114022,30,1,S
114023,31,2,B
114024,31,7,B
114025,30,8,S
114026,30,1,S
114027,30,1,S
114028,30,4,S
114029,30,5,S
114030,31,2,B
114031,31,1,B
114032,32,7,B
114033,31,2,S
114034,31,6,S
114035,31,4,S
114036,30,2,S
114037,30,1,S
114038,31,1,S
114039,31,1,S
114040,30,2,S
114041,30,3,S
114042,30,4,S
114043,30,2,S
114044,30,4,S
114045,30,2,S
114046,30,7,S
114047,31,2,B
114048,31,4,B
114049,31,4,B
114050,30,2,S
114051,30,2,S
114052,30,2,S
114053,31,1,B
114054,31,2,B
114055,30,1,S
114056,30,6,S
114057,30,1,S
114058,30,2,S
114059,30,2,S
114060,31,3,B
114061,32,2,B
114062,32,1,B
114063,32,4,B
114064,32,3,B
114065,32,5,B
114066,32,1,B
114067,32,1,B
114068,32,1,B
114069,31,8,B
114070,30,2,S
114071,30,3,S
114072,30,4,S
114073,30,1,S
114074,30,2,S
114075,30,3,S
114076,31,2,B
114077,31,1,S
114078,31,1,S
114079,32,3,B
114080,31,6,S
114081,32,4,B
114082,32,1,B
114083,32,5,B
114084,32,2,B
114085,32,5,B
114086,32,2,B
114087,32,7,B
114088,31,3,S
114089,31,6,S
114090,30,1,S
114091,30,4,S
114092,30,1,S
114093,32,2,B
114094,32,3,B
114095,30,1,S
114096,30,5,S
114097,30,4,S
114098,31,2,S
114099,31,3,S
114100,31,6,S
114101,32,2,B
114102,32,4,B
114103,32,2,B
114104,31,2,S
114105,31,3,S
114106,31,1,S
114107,32,3,B
114108,32,5,B
114109,32,4,B
114110,32,6,B
114111,32,1,B
114112,31,8,S
114113,30,7,S
114114,30,2,S
114115,30,2,S
114116,30,4,S
114117,30,1,S
114118,30,2,S
114119,30,5,S
114120,32,2,B
114121,32,2,B
114122,32,5,B
114123,31,3,S
114124,32,3,B
114125,32,1,B
114126,32,9,B
114127,32,1,B
114128,32,5,B
114129,32,2,B
114130,31,4,S
114131,30,2,S
114132,30,1,S
114133,31,2,B
114134,30,2,S
114135,30,3,S
114136,30,5,S
114137,30,2,S
114138,31,4,B
114139,31,2,B
114140,31,3,B
114141,31,1,B
114142,31,4,B
114143,30,4,S
114144,31,1,B
114145,30,1,S
114146,31,1,S
114147,32,1,B
114148,32,2,B
114149,32,6,B
114150,31,7,S
114151,33,2,B
114152,32,1,S
114153,32,2,S
114154,32,3,S
114155,32,1,S
114156,33,1,B
114157,33,4,B
114158,33,3,B
114159,32,2,S
114160,31,1,S
114161,31,1,S
114162,33,3,B
114163,33,6,B
114164,33,4,B
114165,33,2,B
114166,33,2,B
114167,31,6,S
114168,30,2,S
114169,30,7,S
114170,30,1,S
114171,30,5,S
114172,30,2,S
114173,31,5,B
114174,30,2,S
114175,30,7,S
114176,30,1,S
114177,30,2,S
114178,31,5,B
114179,31,2,B
114180,32,1,B
114181,32,1,B
114182,32,4,B
114183,31,2,S
114184,31,2,S
114185,30,3,S
114186,32,3,B
114187,32,5,B
114188,32,4,B
114189,33,2,B
114190,33,1,B
114191,31,7,S
114192,30,1,S
114193,31,5,B
114194,31,5,B
114195,33,7,B
114196,33,2,B
114197,33,5,B
114198,32,4,S
114199,32,2,S
114200,32,3,S
114201,33,3,B
114202,33,4,B
114203,32,3,S
114204,32,2,S
114205,31,3,S
114206,33,2,B
114207,33,2,B
114208,33,1,B
114209,33,2,B
114210,31,3,S
114211,31,4,S
114212,33,2,B
114213,33,4,B
114214,31,1,S
114215,30,6,S
114216,33,1,B
114217,33,5,B
114218,31,2,S
114219,30,1,S
114220,32,1,B
114221,32,5,B
114222,32,2,B
114223,32,7,B
114224,31,6,S
114225,30,1,S
114226,30,7,S
114227,30,3,S
114228,30,6,S
114229,31,1,B
114230,32,1,B
114231,30,3,S
114232,30,1,S
114233,32,1,B
114234,32,5,B
114235,31,4,B
114236,32,3,B
114237,31,3,S
114238,32,2,B
114239,32,3,B
114240,31,2,S
114241,31,1,S
114242,31,4,S
114243,32,5,B
114244,32,3,B
114245,30,2,S
114246,30,1,S
114247,30,5,S
114248,32,6,B
114249,32,1,B
114250,32,3,B
114251,32,2,B
114252,32,2,B
114253,31,1,S
114254,31,2,S
114255,32,3,B
114256,32,5,S
114257,31,2,S
114258,31,5,S
114259,31,1,S
114260,32,3,B
114261,31,1,S
114262,30,2,S
114263,30,1,S
114264,30,1,S
114265,30,1,S
114266,30,7,S
114267,30,1,S
114268,31,4,B
114269,30,1,S
114270,30,1,S
114271,31,3,B
114272,30,6,S
114273,30,1,S
114274,30,6,S
114275,30,1,S
114276,30,4,S
114277,31,1,B
114278,31,5,B
114279,30,2,S
114280,30,2,S
114281,30,5,S
114282,30,3,S
114283,30,3,S
114284,31,4,B
114285,30,2,S
114286,30,8,S
114287,31,1,B
114288,31,2,B
114289,32,1,B
114290,30,2,S
114291,30,1,S
114292,30,3,S
114293,30,4,S
114294,30,2,S
114295,31,2,B
114296,30,1,S
114297,30,3,S
114298,31,7,B
114299,30,1,S
114300,30,2,S
114301,30,1,S
114302,30,1,S
114303,30,4,S
114304,30,1,S
114305,31,1,B
114306,30,1,S
114307,31,9,B
114308,32,9,B
114309,32,1,B
114310,30,2,S
114311,30,7,S
114312,30,2,S
114313,30,1,S
114314,30,3,S
114315,30,1,S
114316,30,1,S
114317,30,4,S
114318,30,4,S
114319,30,3,S
114320,31,2,B
114321,30,3,S
114322,30,7,S
114323,31,2,B
114324,31,1,B
114325,31,2,B
114326,30,1,S
114327,30,1,S
114328,30,6,S
114329,31,3,B
114330,31,3,B
114331,31,2,S
114332,31,2,S
114333,31,2,S
114334,30,1,S
114335,30,1,S
114336,31,6,B
114337,31,3,B
114338,30,1,S
114339,30,3,S
114340,30,2,S
114341,30,4,S
114342,30,3,S
114343,30,1,S
114344,32,4,B
114345,30,1,S
114346,30,3,S
114347,30,5,S
114348,30,5,S
114349,30,3,S
114350,30,1,S
114351,31,4,B
114352,31,6,S
114353,32,2,B
114354,32,2,B
114355,32,3,B
114356,31,2,S
114357,32,7,B
114358,31,7,S
114359,30,5,S
114360,30,4,S
114361,30,4,S
114362,30,1,S
114363,30,6,S
114364,30,1,S
114365,31,3,B
114366,32,7,B
114367,32,2,B
114368,32,1,B
114369,32,2,B
114370,32,1,B
114371,32,9,B
114372,31,1,S
114373,31,2,B
114374,30,4,S
114375,30,5,S
114376,30,1,S
114377,30,4,S
114378,30,1,S
114379,30,6,S
114380,30,1,S
114381,31,2,B
114382,31,5,B
114383,31,2,B
114384,31,1,B
114385,31,7,B
114386,31,1,S
114387,30,6,S
114388,32,1,B
114389,32,6,B
114390,32,1,B
114391,32,1,S
114392,31,4,B
114393,31,3,S
114394,30,4,S
114395,30,1,S
114396,30,4,S
114397,31,4,B
114398,32,5,S
114399,32,3,S
114400,32,1,S
114401,31,4,S
114402,30,1,S
114403,30,2,S
114404,30,3,S
114405,30,2,S
114406,30,2,S
114407,30,3,S
114408,30,3,S
114409,30,6,S
114410,30,1,S
114411,31,4,B
114412,30,3,S
114413,31,2,B
114414,31,6,B
114415,31,3,B
114416,31,5,B
114417,30,6,S
114418,30,1,S
114419,31,3,B
114420,31,1,B
114421,31,3,B
114422,30,3,S
114423,30,7,S
114424,31,4,B
114425,31,3,B
114426,31,1,B
114427,31,1,B
114428,31,9,B
114429,30,2,S
114430,30,7,S
114431,31,1,B
114432,31,3,B
114433,31,3,S
114434,30,2,S
114435,30,2,S
114436,30,4,S
114437,30,3,S
114438,30,3,S
114439,30,2,S
114440,30,1,S
114441,30,4,S
114442,30,4,S
114443,30,5,S
114444,30,3,S
114445,30,1,S
114446,30,3,S
114447,30,1,S
114448,30,3,S
114449,30,6,S
114450,30,1,S
114451,30,9,S
114452,30,1,S
114453,30,2,S
114454,30,2,S
114455,30,4,S
114456,30,4,S
114457,30,3,S
114458,30,4,S
114459,30,1,S
114460,31,5,B
114461,31,2,B
114462,31,1,B
114463,31,2,B
114464,31,1,B
114465,32,3,B
114466,32,5,B
114467,31,7,B
114468,32,1,B
114469,32,1,B
114470,30,6,S
114471,30,1,S
114472,30,1,S
114473,30,2,S
114474,32,8,B
114475,32,1,B
114476,30,1,S
114477,32,4,B
114478,30,6,S
114479,30,1,S
114480,30,6,S
114481,30,1,S
114482,30,4,S
114483,31,3,B
114484,32,5,B
114485,32,2,B
114486,32,1,B
114487,32,3,B
114488,32,1,B
114489,32,6,B
114490,32,1,B
114491,32,2,B
114492,32,3,B
114493,30,3,S
114494,30,3,S
114495,32,3,B
114496,32,2,B
114497,32,1,B
114498,30,3,S
114499,31,3,B
114500,30,3,S
114501,30,4,S
114502,31,6,B
114503,31,3,B
114504,31,3,S
114505,31,3,S
114506,31,3,S
114507,31,1,S
114508,31,4,S
114509,31,2,S
114510,31,1,S
114511,31,5,S
114512,32,1,B
114513,32,2,B
114514,32,1,B
114515,32,3,B
114516,32,2,B
114517,31,2,S
114518,31,2,S
114519,32,3,B
114520,32,7,B
114521,31,4,S
114522,32,3,B
114523,32,1,B
114524,31,1,S
114525,30,5,S
114526,30,3,S
114527,30,2,S
114528,32,1,B
114529,32,4,B
114530,31,5,S
114531,30,1,S
114532,30,1,S
114533,30,3,S
114534,30,7,S
114535,32,1,B
114536,32,1,B
114537,31,5,S
114538,31,2,S
114539,32,3,B
114540,32,3,B
114541,31,2,S
114542,30,1,S
114543,32,5,B
114544,32,4,B
114545,30,9,S
114546,32,1,B
114547,32,2,B
114548,31,1,S
114549,31,4,S
114550,32,9,B
114551,33,1,B
114552,33,1,B
114553,33,2,B
114554,31,4,S
114555,32,3,B
114556,31,1,S
114557,31,6,S
114558,31,5,S
114559,30,1,S
114560,30,4,S
114561,30,2,S
114562,31,3,B
114563,32,4,B
114564,32,2,B
114565,32,8,B
114566,32,1,B
114567,32,5,B
114568,33,3,B
114569,30,2,S
114570,30,6,S
114571,30,4,S
114572,30,3,S
114573,30,2,S
114574,32,7,B
114575,33,5,B
114576,33,1,B
114577,32,3,S
114578,33,1,B
114579,33,1,B
114580,32,7,S
114581,30,2,S
114582,30,3,S
114583,30,3,S
114584,31,1,B
114585,32,6,B
114586,30,5,S
114587,30,4,S
114588,31,4,B
114589,32,1,B
114590,30,1,S
114591,30,8,S
114592,31,6,B
114593,32,5,B
114594,30,3,S
114595,30,3,S
114596,30,2,S
114597,32,1,B
114598,31,1,S
114599,32,4,B
114600,32,2,B
114601,32,4,B
114602,32,1,B
114603,32,6,B
114604,31,3,S
114605,31,4,S
114606,32,4,B
114607,32,6,B
114608,31,6,S
114609,31,2,S
114610,31,7,S
114611,30,4,S
114612,30,3,S
114613,30,1,S
114614,30,1,S
114615,30,4,S
114616,31,2,B
114617,31,5,S
114618,32,4,B
114619,32,4,B
114620,31,2,S
114621,30,1,S
114622,30,2,S
114623,30,4,S
114624,30,6,S
114625,30,1,S
114626,32,4,B
114627,30,9,S
114628,32,2,B
114629,32,8,B
114630,33,1,B
114631,30,7,S
114632,32,7,S
114633,33,3,B
114634,33,3,B
114635,32,3,S
114636,30,3,S
114637,30,2,S
114638,30,8,S
114639,30,2,S
114640,30,4,S
114641,31,5,B
114642,30,2,S
114643,31,2,B
114644,31,1,B
114645,31,9,B
114646,32,6,B
114647,31,3,S
114648,31,6,S
114649,30,1,S
114650,30,3,S
114651,32,3,B
114652,32,5,B
114653,32,1,B
114654,32,3,B
114655,32,2,B
114656,32,1,B
114657,30,4,S
114658,30,3,S
114659,30,3,S
114660,30,3,S
114661,30,4,S
114662,30,2,S
114663,30,4,S
114664,30,2,S
114665,30,5,S
114666,30,1,S
114667,30,2,S
114668,30,1,S
114669,31,7,B
114670,31,2,B
114671,31,1,B
114672,31,5,B
114673,32,3,B
114674,31,1,S
114675,31,2,S
114676,32,6,B
114677,31,6,S
114678,33,4,B
114679,33,6,B
114680,33,3,B
114681,33,1,B
114682,31,5,S
114683,32,1,B
114684,33,1,B
114685,32,3,S
114686,32,2,S
114687,31,2,S
114688,31,6,S
114689,33,2,B
114690,31,1,S
114691,31,3,S
114692,32,6,B
114693,32,3,S
114694,31,1,S
114695,31,6,S
114696,30,4,S
114697,31,3,B
114698,32,3,B
114699,32,6,B
114700,32,1,B
114701,30,4,S
114702,30,2,S
114703,32,2,B
114704,31,7,B
114705,31,3,B
114706,30,6,S
114707,30,4,S
114708,30,1,S
114709,31,5,B
114710,30,1,S
114711,30,4,S
114712,30,2,S
114713,30,2,S
114714,31,2,B
114715,31,6,B
114716,31,4,B
114717,32,6,B
114718,30,5,S
114719,30,5,S
114720,30,5,S
114721,30,3,S
114722,30,3,S
114723,30,3,S
114724,30,2,S
114725,30,1,S
114726,30,4,S
114727,30,5,S
114728,30,1,S
114729,30,4,S
114730,31,4,B
114731,31,5,B
114732,31,2,B
114733,30,5,S
114734,31,4,B
114735,30,5,S
114736,30,5,S
114737,30,5,S
114738,31,3,B
114739,31,1,S
114740,30,5,S
114741,30,1,S
114742,32,2,B
114743,32,3,B
114744,32,1,B
114745,30,3,S
114746,30,2,S
114747,30,1,S
114748,30,2,S
114749,32,7,B
114750,32,2,B
114751,32,6,B
114752,32,1,S
114753,31,6,S
114754,31,1,S
114755,31,4,S
114756,33,4,B
114757,33,1,B
114758,32,3,B
114759,31,2,S
114760,30,3,S
114761,30,2,S
114762,32,2,B
114763,32,1,S
114764,31,6,S
114765,31,1,B
114766,30,4,S
114767,30,3,S
114768,32,8,B
114769,32,1,B
114770,31,2,S
114771,31,5,S
114772,31,3,S
114773,31,1,S
114774,31,2,S
114775,32,2,B
114776,32,4,B
114777,33,1,B
114778,33,6,B
114779,32,2,S
114780,32,2,S
114781,32,2,S
114782,31,1,S
114783,32,4,S
114784,31,1,S
114785,31,2,S
114786,32,6,B
114787,33,1,B
114788,33,1,B
114789,33,2,B
114790,33,2,B
114791,33,2,B
114792,31,2,S
114793,31,1,B
114794,30,2,S
114795,30,4,S
114796,30,1,S
114797,30,4,S
114798,30,2,S
114799,31,2,B
114800,30,1,S
114801,30,1,S
114802,30,5,S
114803,31,3,B
114804,31,1,B
114805,31,3,B
114806,32,5,B
114807,31,2,S
114808,32,1,B
114809,32,8,B
114810,31,2,S
114811,31,1,S
114812,31,4,B
114813,31,6,B
114814,30,4,S
114815,30,4,S
114816,30,1,S
114817,30,1,S
114818,30,3,S
114819,30,4,S
114820,30,1,S
114821,31,3,B
114822,31,1,B
114823,32,2,B
114824,32,8,B
114825,31,5,S
114826,30,5,S
114827,30,2,S
114828,30,8,S
114829,31,2,B
114830,30,1,S
114831,30,5,S
114832,31,2,B
114833,30,2,S
114834,30,4,S
114835,30,2,S
114836,31,2,B
114837,31,4,B
114838,30,1,S
114839,30,4,S
114840,30,2,S
114841,30,2,S
114842,30,4,S
114843,30,1,S
114844,30,3,S
114845,30,3,S
114846,30,5,S
114847,30,7,S
114848,31,6,B
114849,31,1,B
114850,30,1,S
114851,30,3,S
114852,30,4,S
114853,30,2,S
114854,30,2,S
114855,30,2,S
114856,30,5,S
114857,30,2,S
114858,30,1,S
114859,30,7,S
114860,30,2,S
114861,30,4,S
114862,30,1,S
114863,30,5,S
114864,31,7,B
114865,31,1,B
114866,31,2,B
114867,31,3,S
114868,31,7,S
114869,32,7,B
114870,32,2,B
114871,32,3,B
114872,32,3,B
114873,31,3,S
114874,31,1,B
114875,32,2,B
114876,30,5,S
114877,30,3,S
114878,30,2,S
114879,32,4,B
114880,32,1,B
114881,32,5,B
114882,32,1,B
114883,31,2,S
114884,31,1,S
114885,30,2,S
114886,32,1,B
114887,30,1,S
114888,30,1,S
114889,30,2,S
114890,30,1,S
114891,32,1,B
114892,32,6,B
114893,32,1,B
114894,32,5,B
114895,32,4,S
114896,32,1,S
114897,32,3,S
114898,33,2,B
114899,33,2,B
114900,32,6,S
114901,31,4,S
114902,32,2,B
114903,31,1,S
114904,31,3,S
114905,31,3,S
114906,31,1,S
114907,31,1,S
114908,32,2,B
114909,31,7,S
114910,30,2,S
114911,30,3,S
114912,30,7,S
114913,31,3,S
114914,31,1,S
114915,30,2,S
114916,32,6,B
114917,32,3,B
114918,31,7,S
114919,31,2,B
114920,32,5,B
114921,32,4,B
114922,31,2,S
114923,31,2,S
114924,30,1,S
114925,30,2,S
114926,30,2,S
114927,30,1,S
114928,32,2,B
114929,32,3,B
114930,30,4,S
114931,30,1,S
114932,30,4,S
114933,30,1,S
114934,32,5,B
114935,32,1,B
114936,32,6,B
114937,32,3,B
114938,30,2,S
114939,30,6,S
114940,32,2,B
114941,33,4,B
114942,30,5,S
114943,30,3,S
114944,30,2,S
114945,33,2,B
114946,33,5,B
114947,32,6,S
114948,31,3,S
114949,31,2,S
114950,31,1,S
114951,31,1,S
114952,33,2,B
114953,33,2,B
114954,33,3,B
114955,33,3,B
114956,33,7,B
114957,32,6,S
114958,32,1,S
114959,31,2,S
114960,30,3,S
114961,30,5,S
114962,32,2,B
114963,30,2,S
114964,32,4,B
114965,30,5,S
114966,32,1,B
114967,32,4,B
114968,32,4,B
114969,32,4,S
114970,33,8,B
114971,33,1,B
114972,32,2,S
114973,31,5,S
114974,31,1,S
114975,31,3,B
114976,31,1,B
114977,32,3,B
114978,32,4,B
114979,31,2,S
114980,30,1,S
114981,30,8,S
114982,30,2,S
114983,30,5,S
114984,31,7,B
114985,31,1,B
114986,31,6,B
114987,30,4,S
114988,30,1,S
114989,30,7,S
114990,30,1,S
114991,30,2,S
114992,30,1,S
114993,30,6,S
114994,30,1,S
114995,30,2,S
114996,30,6,S
114997,30,2,S
114998,31,1,B
114999,31,7,B
115000,30,1,S
115001,30,1,S
115002,30,8,S
115003,30,1,S
115004,30,1,S
115005,30,3,S
115006,30,5,S
115007,31,3,B
115008,31,1,B
115009,31,3,B
115010,31,3,B
115011,30,2,S
115012,30,2,S
115013,30,3,S
115014,30,2,S
115015,30,3,S
115016,30,1,S
115017,31,4,S
115018,32,6,B
115019,32,1,B
115020,32,2,B
115021,31,1,S
115022,31,3,S
115023,32,2,B
115024,32,6,B
115025,32,1,B
115026,31,1,S
115027,30,4,S
115028,32,7,B
115029,30,2,S
115030,30,1,S
115031,30,4,S
115032,30,5,S
115033,30,3,S
115034,30,1,S
115035,30,5,S
115036,31,2,B
115037,31,2,B
115038,31,2,B
115039,32,3,B
115040,32,7,B
115041,31,7,S
115042,30,1,S
115043,30,3,S
115044,31,5,B
115045,30,1,S
115046,30,2,S
115047,31,2,B
115048,31,7,B
115049,31,1,B
115050,31,3,B
115051,30,3,S
115052,30,3,S
115053,30,3,S
115054,30,4,S
115055,30,5,S
115056,31,5,B
115057,31,3,B
115058,31,1,S
115059,30,1,S
115060,32,1,B
115061,32,1,B
115062,32,3,B
115063,32,3,B
115064,32,2,B
115065,32,1,B
115066,32,2,B
115067,32,2,B
115068,32,6,B
115069,30,4,S
115070,30,3,S
115071,31,3,B
115072,30,3,S
115073,30,1,S
115074,32,1,B
115075,32,3,B
115076,32,4,B
115077,32,2,B
115078,31,2,S
115079,30,1,S
115080,30,3,S
115081,30,6,S
115082,30,1,S
115083,30,1,S
115084,30,2,S
115085,30,5,S
115086,30,4,S
115087,30,1,S
115088,31,9,B
115089,30,3,S
115090,31,1,B
115091,31,3,B
115092,30,4,S
115093,30,2,S
115094,31,5,B
115095,31,3,S
115096,30,2,S
115097,30,2,S
115098,30,5,S
115099,30,2,S
115100,32,8,B
115101,30,5,S
115102,30,4,S
115103,30,4,S
115104,30,2,S
115105,32,2,B
115106,32,1,B
115107,32,2,B
115108,31,1,S
115109,31,2,B
115110,31,1,S
115111,32,6,B
115112,32,1,B
115113,32,1,B
115114,32,2,B
115115,31,2,S
115116,30,2,S
115117,30,1,S
115118,31,4,S
115119,31,1,S
115120,30,2,S
115121,30,1,S
115122,30,6,S
115123,31,3,S
115124,30,2,S
115125,30,1,S
115126,30,3,S
115127,30,1,S
115128,30,1,S
115129,32,4,B
115130,32,3,B
115131,32,2,B
115132,32,1,B
115133,32,6,B
115134,32,4,B
115135,32,4,B
115136,32,1,B
115137,30,4,S
115138,31,2,S
115139,31,1,S
115140,31,6,S
115141,30,1,S
115142,30,2,S
115143,30,1,S
115144,30,2,S
115145,30,2,S
115146,30,2,S
115147,30,6,S
115148,31,2,B
115149,31,1,S
115150,32,1,B
115151,32,2,B
115152,31,2,S
115153,31,2,B
115154,31,4,S
115155,30,1,S
115156,32,4,B
115157,32,4,B
115158,30,2,S
115159,30,3,S
115160,31,9,B
115161,30,4,S
115162,30,4,S
115163,30,1,S
115164,31,1,B
115165,31,5,B
115166,30,2,S
115167,30,4,S
115168,31,3,B
115169,32,6,B
115170,32,4,B
115171,32,2,B
115172,33,2,B
115173,33,1,B
115174,33,5,B
115175,32,1,S
115176,32,8,S
115177,31,1,S
115178,33,1,B
115179,33,5,B
115180,32,5,S
115181,33,5,B
115182,33,2,B
115183,32,1,S
